Date,Close,Predictions,Difference
2010-07-22,9.250714,8.848467826843262,0.4022461731567386
2010-07-23,9.283571,8.909884452819824,0.373686547180176
2010-07-26,9.26,9.023262977600098,0.23673702239990213
2010-07-27,9.431429,9.12009334564209,0.3113356543579098
2010-07-28,9.32,9.171309471130371,0.1486905288696292
2010-07-29,9.218214,9.258158683776855,0.03994468377685578
2010-07-30,9.1875,9.271458625793457,0.08395862579345703
2010-08-02,9.351786,9.231295585632324,0.12049041436767638
2010-08-03,9.354643,9.184081077575684,0.17056192242431578
2010-08-04,9.392142999999999,9.209588050842285,0.18255494915771386
2010-08-05,9.346428999999999,9.237441062927246,0.10898793707275267
2010-08-06,9.288929,9.275792121887207,0.013136878112792516
2010-08-09,9.348214,9.287962913513184,0.060251086486816874
2010-08-10,9.264643,9.270230293273926,0.005587293273926264
2010-08-11,8.935357000000002,9.274497032165527,0.3391400321655258
2010-08-12,8.9925,9.2465238571167,0.2540238571166995
2010-08-13,8.896429,9.103222846984863,0.2067938469848638
2010-08-16,8.844286,9.016375541687012,0.1720895416870114
2010-08-17,8.998928999999999,8.9277982711792,0.0711307288207994
2010-08-18,9.038214,8.853652000427246,0.18456199957275388
2010-08-19,8.924286,8.870329856872559,0.05395614312744179
2010-08-20,8.915714,8.910452842712402,0.005261157287597129
2010-08-23,8.778571000000001,8.902607917785645,0.1240369177856433
2010-08-24,8.568928999999999,8.8899507522583,0.3210217522583019
2010-08-25,8.674643,8.825522422790527,0.15087942279052768
2010-08-26,8.581429,8.696070671081543,0.114641671081543
2010-08-27,8.629286,8.6402006149292,0.010914614929198763
2010-08-30,8.660714,8.577235221862793,0.0834787781372075
2010-08-31,8.682143,8.557967185974121,0.12417581402587885
2010-09-01,8.940357,8.567336082458496,0.37302091754150446
2010-09-02,9.006071,8.587244987487793,0.4188260125122074
2010-09-03,9.241786,8.698481559753418,0.5433044402465814
2010-09-07,9.2075,8.806532859802246,0.4009671401977535
2010-09-08,9.39,8.965069770812988,0.4249302291870123
2010-09-09,9.395357,9.06054401397705,0.33481298602294984
2010-09-10,9.4075,9.179408073425293,0.22809192657470767
2010-09-13,9.537142999999999,9.255663871765137,0.2814791282348619
2010-09-14,9.573571000000001,9.300198554992676,0.2733724450073254
2010-09-15,9.650714,9.370379447937012,0.28033455206298896
2010-09-16,9.8775,9.4295015335083,0.4479984664916987
2010-09-17,9.834643,9.495783805847168,0.33885919415283183
2010-09-20,10.115357000000001,9.62462329864502,0.49073370135498173
2010-09-21,10.134642999999999,9.700089454650879,0.43455354534911983
2010-09-22,10.276786,9.848448753356934,0.42833724664306594
2010-09-23,10.318571,9.958905220031738,0.3596657799682621
2010-09-24,10.44,10.077670097351074,0.3623299026489253
2010-09-27,10.398571,10.16940975189209,0.2291612481079106
2010-09-28,10.245,10.267264366149902,0.022264366149903125
2010-09-29,10.263214,10.313376426696777,0.05016242669677773
2010-09-30,10.133929,10.277743339538574,0.14381433953857403
2010-10-01,10.09,10.24811840057373,0.1581184005737306
2010-10-04,9.951429,10.177224159240723,0.22579515924072346
2010-10-05,10.319286,10.110289573669434,0.20899642633056636
2010-10-06,10.328214,10.018305778503418,0.30990822149658115
2010-10-07,10.329286,10.094992637634277,0.2342933623657224
2010-10-08,10.5025,10.17250919342041,0.32999080657958935
2010-10-11,10.548571,10.232008934020996,0.3165620659790047
2010-10-12,10.662142999999999,10.33606243133545,0.3260805686645494
2010-10-13,10.719286,10.421067237854004,0.2982187621459964
2010-10-14,10.796786,10.513752937316895,0.28303306268310635
2010-10-15,11.240714,10.593356132507324,0.6473578674926763
2010-10-18,11.357142999999999,10.669623374938965,0.687519625061034
2010-10-19,11.053214,10.8823881149292,0.17082588507080132
2010-10-20,11.090357000000001,11.079581260681152,0.010775739318848565
2010-10-21,11.054286,11.095015525817871,0.0407295258178717
2010-10-22,10.981071,11.094435691833496,0.11336469183349607
2010-10-25,11.03,11.064421653747559,0.03442165374755923
2010-10-26,11.001786,11.0071382522583,0.005352252258301604
2010-10-27,10.993929,10.987235069274902,0.006693930725097275
2010-10-28,10.901428999999998,10.971190452575684,0.06976145257568511
2010-10-29,10.749286,10.963240623474121,0.21395462347412142
2010-11-01,10.863571,10.927857398986816,0.0642863989868161
2010-11-02,11.048571,10.845707893371582,0.20286310662841878
2010-11-03,11.171429,10.828242301940918,0.34318669805908186
2010-11-04,11.366786,10.89271068572998,0.4740753142700189
2010-11-05,11.326071,10.994795799255371,0.33127520074462957
2010-11-08,11.379286,11.145398139953613,0.23388786004638717
2010-11-09,11.288571000000001,11.235243797302246,0.05332720269775493
2010-11-10,11.358214,11.303570747375488,0.05464325262451197
2010-11-11,11.308929,11.303921699523926,0.00500730047607334
2010-11-12,11.001071000000001,11.315230369567871,0.3141593695678697
2010-11-15,10.965714,11.300761222839355,0.3350472228393553
2010-11-16,10.771071000000001,11.17223834991455,0.40116734991454983
2010-11-17,10.732142999999999,11.063014030456543,0.3308710304565441
2010-11-18,11.015357,10.918587684631348,0.09676931536865219
2010-11-19,10.954642999999999,10.80803394317627,0.1466090568237295
2010-11-22,11.191429,10.85163402557373,0.33979497442626894
2010-11-23,11.026071,10.882214546203613,0.14385645379638667
2010-11-24,11.242857,10.99950885772705,0.24334814227294999
2010-11-26,11.25,11.02634334564209,0.22365665435791016
2010-11-29,11.316786,11.11193561553955,0.20485038446044967
2010-11-30,11.1125,11.171151161193848,0.058651161193846946
2010-12-01,11.3,11.227601051330566,0.0723989486694343
2010-12-02,11.3625,11.185738563537598,0.17676143646240305
2010-12-03,11.337143,11.21396541595459,0.12317758404540946
2010-12-06,11.433929,11.259726524353027,0.17420247564697178
2010-12-07,11.364643,11.283556938171387,0.08108606182861244
2010-12-08,11.464642999999999,11.336594581604004,0.1280484183959949
2010-12-09,11.42,11.347529411315918,0.07247058868408196
2010-12-10,11.448571000000001,11.386214256286621,0.06235674371338007
2010-12-13,11.488214,11.395829200744629,0.09238479925537035
2010-12-14,11.438929,11.408743858337402,0.03018514166259756
2010-12-15,11.441429,11.431830406188965,0.009598593811034561
2010-12-16,11.473214,11.428961753845215,0.044252246154785624
2010-12-17,11.450357,11.425686836242676,0.02467016375732456
2010-12-20,11.5075,11.434487342834473,0.07301265716552763
2010-12-21,11.578571,11.43274974822998,0.1458212517700197
2010-12-22,11.612857,11.452672004699707,0.16018499530029295
2010-12-23,11.557143,11.495465278625488,0.06167772137451166
2010-12-27,11.595714,11.539458274841309,0.056255725158690595
2010-12-28,11.623928999999999,11.548171043395996,0.07575795660400253
2010-12-29,11.6175,11.56305980682373,0.05444019317626925
2010-12-30,11.559286,11.581334114074707,0.02204811407470686
2010-12-31,11.52,11.589774131774902,0.06977413177490277
2011-01-03,11.770357,11.572579383850098,0.19777761614990297
2011-01-04,11.831786,11.543259620666504,0.28852637933349534
2011-01-05,11.928571,11.615815162658691,0.3127558373413084
2011-01-06,11.918928999999999,11.698552131652832,0.22037686834716652
2011-01-07,12.004286,11.794699668884277,0.2095863311157231
2011-01-10,12.230357000000001,11.85694408416748,0.373412915832521
2011-01-11,12.201429,11.92226505279541,0.27916394720458904
2011-01-12,12.300714,12.04548168182373,0.2552323181762688
2011-01-13,12.345714,12.118292808532715,0.22742119146728434
2011-01-14,12.445714,12.197705268859863,0.24800873114013733
2011-01-18,12.166071,12.2640962600708,0.09802526007080026
2011-01-19,12.101429,12.33979320526123,0.23836420526123092
2011-01-20,11.881428999999999,12.282193183898926,0.4007641838989269
2011-01-21,11.668571,12.202910423278809,0.5343394232788086
2011-01-24,12.051786,12.060200691223145,0.008414691223144644
2011-01-25,12.192857,11.877501487731934,0.31535551226806646
2011-01-26,12.280357,11.901236534118652,0.37912046588134807
2011-01-27,12.2575,11.99933910369873,0.2581608963012698
2011-01-28,12.003571,12.118973731994629,0.11540273199462803
2011-01-31,12.118571000000001,12.199833869934082,0.08126286993408094
2011-02-01,12.3225,12.148194313049316,0.17430568695068338
2011-02-02,12.297143,12.133320808410645,0.16382219158935563
2011-02-03,12.265714,12.194527626037598,0.07118637396240146
2011-02-04,12.375,12.232819557189941,0.1421804428100586
2011-02-07,12.567143,12.249995231628418,0.31714776837158176
2011-02-08,12.685714,12.3010835647583,0.38463043524170004
2011-02-09,12.791428999999999,12.4076566696167,0.38377233038329983
2011-02-10,12.662142999999999,12.528035163879395,0.13410783612060406
2011-02-11,12.744643,12.649516105651855,0.09512689434814448
2011-02-14,12.827857,12.678021430969238,0.14983556903076156
2011-02-15,12.853571,12.712151527404785,0.14141947259521537
2011-02-16,12.968929,12.759127616882324,0.20980138311767504
2011-02-17,12.796429,12.797469139099121,0.0010401390991212622
2011-02-18,12.52,12.866888999938965,0.34688899993896527
2011-02-22,12.093214,12.850722312927246,0.7575083129272464
2011-02-23,12.236429,12.725159645080566,0.48873064508056707
2011-02-24,12.245714,12.465224266052246,0.21951026605224655
2011-02-25,12.434286,12.32905101776123,0.1052349822387697
2011-02-28,12.614643,12.257245063781738,0.3573979362182609
2011-03-01,12.475357,12.30174732208252,0.17360967791748116
2011-03-02,12.575714,12.427538871765137,0.1481751282348629
2011-03-03,12.841429,12.473847389221191,0.36758161077880835
2011-03-04,12.857142999999999,12.534279823303223,0.3228631766967762
2011-03-07,12.691429,12.66760540008545,0.023823599914550186
2011-03-08,12.705714,12.761603355407715,0.05588935540771445
2011-03-09,12.588214,12.754960060119629,0.16674606011962823
2011-03-10,12.381071,12.74077320098877,0.35970220098876915
2011-03-11,12.571071,12.6776704788208,0.1065994788208009
2011-03-14,12.627142999999998,12.54943561553955,0.07770738446044767
2011-03-15,12.336786,12.5313138961792,0.1945278961791992
2011-03-16,11.786071000000002,12.554747581481934,0.7686765814819321
2011-03-17,11.951429,12.472477912902832,0.5210489129028328
2011-03-18,11.809643,12.204802513122559,0.39515951312255915
2011-03-21,12.117857,12.067303657531738,0.050553342468262485
2011-03-22,12.185714,11.931885719299316,0.2538282807006844
2011-03-23,12.113928999999999,11.968697547912598,0.14523145208740118
2011-03-24,12.320357000000001,12.051434516906738,0.26892248309326305
2011-03-25,12.555,12.0936918258667,0.4613081741333005
2011-03-28,12.515714,12.19800853729248,0.31770546270751865
2011-03-29,12.534286,12.354805946350098,0.17948005364990216
2011-03-30,12.451071,12.443730354309082,0.007340645690918635
2011-03-31,12.446786,12.499112129211426,0.05232612921142632
2011-04-01,12.305714,12.492480278015137,0.18676627801513668
2011-04-04,12.185357000000002,12.471674919128418,0.2863179191284164
2011-04-05,12.103214,12.398821830749512,0.29560783074951225
2011-04-06,12.072857,12.299153327941895,0.2262963279418937
2011-04-07,12.074286,12.201081275939941,0.12679527593994067
2011-04-08,11.966429,12.128035545349121,0.16160654534912133
2011-04-11,11.814286,12.088318824768066,0.27403282476806723
2011-04-12,11.871429,12.030961036682129,0.15953203668212979
2011-04-13,12.004643,11.938645362854004,0.06599763714599582
2011-04-14,11.872143,11.897379875183105,0.025236875183106022
2011-04-15,11.695,11.92579174041748,0.23079174041748018
2011-04-18,11.851786,11.905722618103027,0.053936618103026746
2011-04-19,12.066429,11.824864387512207,0.24156461248779237
2011-04-20,12.228928999999999,11.822617530822754,0.40631146917724514
2011-04-21,12.525,11.907027244567871,0.6179727554321293
2011-04-25,12.6075,12.036541938781738,0.5709580612182616
2011-04-26,12.515,12.244219779968262,0.27078022003173885
2011-04-27,12.505357,12.420577049255371,0.08477995074462896
2011-04-28,12.383929,12.493496894836426,0.1095678948364256
2011-04-29,12.504643,12.51691722869873,0.012274228698730738
2011-05-02,12.367142999999999,12.467804908752441,0.10066190875244274
2011-05-03,12.435714,12.465731620788574,0.030017620788573396
2011-05-04,12.484643,12.416022300720215,0.06862069927978531
2011-05-05,12.383929,12.408299446105957,0.024370446105956844
2011-05-06,12.380714,12.430188179016113,0.04947417901611395
2011-05-09,12.414286,12.41242504119873,0.0018609588012701295
2011-05-10,12.480357000000001,12.398314476013184,0.08204252398681788
2011-05-11,12.401071,12.401190757751465,0.00011975775146488843
2011-05-12,12.3775,12.429007530212402,0.05150753021240284
2011-05-13,12.160714,12.421202659606934,0.2604886596069331
2011-05-16,11.903571000000001,12.404437065124512,0.5008660651245105
2011-05-17,12.005,12.30907154083252,0.30407154083251875
2011-05-18,12.138214,12.138663291931152,0.0004492919311527288
2011-05-19,12.161786,12.055102348327637,0.1066836516723626
2011-05-20,11.972142999999999,12.0606050491333,0.08846204913330169
2011-05-23,11.942857,12.091538429260254,0.14868142926025385
2011-05-24,11.863928999999999,12.053130149841309,0.18920114984130976
2011-05-25,12.027857000000001,12.011361122131348,0.016495877868653253
2011-05-26,11.964286,11.948628425598145,0.015657574401855
2011-05-27,12.050357,11.963801383972168,0.08655561602783202
2011-05-31,12.4225,11.959425926208496,0.46307407379150334
2011-06-01,12.339642999999999,11.991189002990723,0.34845399700927615
2011-06-02,12.360714,12.158583641052246,0.20213035894775366
2011-06-03,12.265714,12.25191593170166,0.013798068298338961
2011-06-06,12.072857,12.315142631530762,0.24228563153076088
2011-06-07,11.858571000000001,12.311697959899902,0.45312695989990104
2011-06-08,11.865714,12.219477653503418,0.35376365350341743
2011-06-09,11.838928999999998,12.062199592590332,0.22327059259033355
2011-06-10,11.639286,11.951231956481934,0.31194595648193335
2011-06-13,11.664286,11.875182151794434,0.210896151794433
2011-06-14,11.872857000000002,11.762402534484863,0.11045446551513827
2011-06-15,11.669642999999999,11.703036308288574,0.03339330828857534
2011-06-16,11.612857,11.752243995666504,0.13938699566650392
2011-06-17,11.437857000000001,11.723763465881348,0.2859064658813466
2011-06-20,11.261429,11.68053913116455,0.4191101311645511
2011-06-21,11.617857,11.582411766052246,0.03544523394775467
2011-06-22,11.521786,11.440608024597168,0.08117797540283256
2011-06-23,11.829642999999999,11.47545337677002,0.3541896232299795
2011-06-24,11.655357,11.483870506286621,0.17148649371337932
2011-06-27,11.858571000000001,11.612275123596191,0.2462958764038099
2011-06-28,11.973571000000002,11.649065971374512,0.3245050286254898
2011-06-29,11.93,11.73825740814209,0.19174259185790987
2011-06-30,11.988214,11.840388298034668,0.1478257019653313
2011-07-01,12.259286,11.886763572692871,0.37252242730712837
2011-07-05,12.479643,11.93112850189209,0.5485144981079095
2011-07-06,12.562857000000001,12.057312965393066,0.5055440346069346
2011-07-07,12.757143,12.229659080505371,0.5274839194946281
2011-07-08,12.846786,12.381102561950684,0.4656834380493162
2011-07-11,12.642857000000001,12.551623344421387,0.0912336555786144
2011-07-12,12.633929,12.693522453308105,0.05959345330810528
2011-07-13,12.786429,12.698819160461426,0.08760983953857426
2011-07-14,12.7775,12.67652416229248,0.10097583770751939
2011-07-15,13.032857,12.707526206970215,0.32533079302978507
2011-07-18,13.35,12.727133750915527,0.6228662490844723
2011-07-19,13.458929000000001,12.841166496276855,0.6177625037231458
2011-07-20,13.817857,13.051274299621582,0.766582700378418
2011-07-21,13.831786,13.243670463562012,0.5881155364379875
2011-07-22,14.046429000000002,13.506104469299316,0.5403245307006852
2011-07-25,14.232142999999999,13.683760643005371,0.5483823569946278
2011-07-26,14.4075,13.864275932312012,0.5432240676879889
2011-07-27,14.021071,14.04260540008545,0.021534400085450045
2011-07-28,13.993571,14.216214179992676,0.22264317999267647
2011-07-29,13.945714,14.175318717956543,0.22960471795654236
2011-08-01,14.169642999999999,14.10929012298584,0.060352877014159034
2011-08-02,13.889643,14.034436225891113,0.14479322589111376
2011-08-03,14.020357,14.066662788391113,0.04630578839111266
2011-08-04,13.4775,13.999075889587402,0.5215758895874032
2011-08-05,13.343570999999999,14.00386905670166,0.6602980567016612
2011-08-08,12.614643,13.808897972106934,1.1942549721069344
2011-08-09,13.3575,13.608952522277832,0.2514525222778321
2011-08-10,12.988928999999999,13.197340965270996,0.20841196527099726
2011-08-11,13.346429,13.18851375579834,0.1579152442016607
2011-08-12,13.463929,13.09369945526123,0.3702295447387698
2011-08-15,13.693214000000001,13.180413246154785,0.512800753845216
2011-08-16,13.588571,13.316607475280762,0.27196352471923824
2011-08-17,13.587143,13.49954891204834,0.08759408795165946
2011-08-18,13.073214,13.583394050598145,0.5101800505981444
2011-08-19,12.715357000000001,13.61851978302002,0.9031627830200186
2011-08-22,12.73,13.427319526672363,0.6973195266723629
2011-08-23,13.342857,13.130461692810059,0.21239530718994182
2011-08-24,13.435,12.921887397766113,0.5131126022338872
2011-08-25,13.347142999999999,13.029046058654785,0.31809694134521393
2011-08-26,13.699285999999999,13.186867713928223,0.5124182860717763
2011-08-29,13.9275,13.286295890808105,0.6412041091918947
2011-08-30,13.928214,13.486001014709473,0.4422129852905279
2011-08-31,13.743929000000001,13.702519416809082,0.04140958319091936
2011-09-01,13.608214000000002,13.8367280960083,0.22851409600829875
2011-09-02,13.358929000000002,13.838349342346191,0.4794203423461898
2011-09-06,13.562142999999999,13.761063575744629,0.19892057574462996
2011-09-07,13.711785999999998,13.595108985900879,0.11667701409911935
2011-09-08,13.719285999999999,13.549323081970215,0.1699629180297837
2011-09-09,13.481429,13.593049049377441,0.11162004937744108
2011-09-12,13.569285999999998,13.64591121673584,0.07662521673584166
2011-09-13,13.736429000000001,13.60206127166748,0.13436772833252064
2011-09-14,13.903571,13.597020149230957,0.3065508507690424
2011-09-15,14.034285999999998,13.655138969421387,0.3791470305786113
2011-09-16,14.303571,13.761858940124512,0.5417120598754881
2011-09-19,14.701070999999999,13.891154289245605,0.8099167107543934
2011-09-20,14.766070999999998,14.083056449890137,0.6830145501098617
2011-09-21,14.719285999999999,14.365239143371582,0.3540468566284165
2011-09-22,14.350714000000002,14.579649925231934,0.22893592523193185
2011-09-23,14.439286,14.689101219177246,0.24981521917724692
2011-09-26,14.398929,14.595406532287598,0.1964775322875969
2011-09-27,14.259286,14.5309419631958,0.2716559631958013
2011-09-28,14.178929,14.464409828186035,0.28548082818603504
2011-09-29,13.948929000000001,14.3687162399292,0.41978723992919775
2011-09-30,13.618571,14.28210163116455,0.6635306311645515
2011-10-03,13.378570999999999,14.144133567810059,0.7655625678100595
2011-10-04,13.303571,13.926653861999512,0.6230828619995119
2011-10-05,13.508929,13.687281608581543,0.17835260858154278
2011-10-06,13.4775,13.502028465270996,0.024528465270996946
2011-10-07,13.207142999999999,13.471943855285645,0.264800855285646
2011-10-10,13.886071,13.469738960266113,0.4163320397338861
2011-10-11,14.296071,13.381848335266113,0.9142226647338862
2011-10-12,14.363929,13.57939624786377,0.7845327521362311
2011-10-13,14.586785999999998,13.892409324645996,0.6943766753540022
2011-10-14,15.071429,14.140149116516113,0.9312798834838869
2011-10-17,14.999642999999999,14.382918357849121,0.6167246421508779
2011-10-18,15.08,14.71191692352295,0.36808307647705085
2011-10-19,14.236429000000001,14.890673637390137,0.6542446373901356
2011-10-20,14.118214000000002,15.0120210647583,0.893807064758299
2011-10-21,14.031070999999999,14.745654106140137,0.7145831061401378
2011-10-24,14.491786,14.471480369567871,0.020305630432128297
2011-10-25,14.206071,14.245095252990723,0.039024252990722985
2011-10-26,14.307143,14.28255558013916,0.024587419860839788
2011-10-27,14.453214000000001,14.248185157775879,0.205028842224122
2011-10-28,14.4625,14.280478477478027,0.182021522521973
2011-10-31,14.456429,14.371638298034668,0.084790701965332
2011-11-01,14.161071,14.437005043029785,0.2759340430297854
2011-11-02,14.193214000000001,14.473490715026855,0.28027671502685436
2011-11-03,14.395357,14.375571250915527,0.01978574908447328
2011-11-04,14.294285999999998,14.303204536437988,0.008918536437990454
2011-11-07,14.276071,14.330485343933105,0.05441434393310551
2011-11-08,14.508214,14.321370124816895,0.18684387518310608
2011-11-09,14.117142999999999,14.31324291229248,0.1960999122924818
2011-11-10,13.757857000000001,14.39998722076416,0.6421302207641588
